Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,FAQ (product.metafields.app--4284493.faq),Is Subscription Bundle (product.metafields.custom.is_subscription_bundle),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Second Description (product.metafields.my_fields.second_description),Product rating count (product.metafields.reviews.rating_count),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
warrior-princess,Warrior Princess Zoie Dress,"<p><strong>HELP FIGHT CHILDHOOD CANCER</strong></p>
<p>100% of ALL proceeds for the first 1,000 dresses goes to help Zoie fight cancer.<br>Defend your kingdom from invading forces, fight a dragon, and save the castle! This warrior princess dress is the perfect addition to your little princess's magical costume wardrobe.</p>
<p><strong>Why did we design a Warrior Princess?</strong></p>
<p>Zoie was a healthy and thriving 3 yr old little girl who loved pre-school, playing soccer, dancing, and tumbling. Last winter, a lump was found on her neck that was thought to be from a virus.  Five Days later, Zoie was diagnosed with T-Cell Lymphoma. Her tumor was three times the size of her heart, it began overtaking her chest cavity, was starting to compress her airways, and heart.  Blessedly, she responded quickly to treatment and the tumor was inactive and broken apart just 6 weeks later.  However, Zoie has another year and a half left of treatment where she will continue to undergo intensive chemotherapy treatments to give her the best chance at remaining cancer-free.  She is a big spirit in a little body and continues to amaze everyone with just how strong and brave she really is!  She truly is a warrior princess.</p>
<p><strong>WASHABLE - COMFORTABLE - GUARANTEED</strong></p>","Little Adventures, LLC",Toys & Games > Toys > Pretend Play > Pretend Professions & Role Playing,The Traditional Princess,"cancer, cancer survivor, cancer survivor dress, cancer warrior, catalog, deal, girl-gift-guide, little-hero-collection, pink, POSTBF, princess-collection, princess-dress-up-collection, Spring2022, traditional-princess-collection, Warrior, Warrior princess",true,Size,S (1-3 yrs.),,,,,,,,'11642,154.2214058,shopify,92,deny,manual,12.99,44.99,true,true,,,,,'847942026091,https://cdn.shopify.com/s/files/1/1944/4861/products/11643_Warrior_Princess_Main_WEB.jpg?v=1736402678,1,"",false,Warrior Princess Zoie Dress | Little Adventures,This warrior princess dress is the perfect addition to your little one's magical costume wardrobe. Help Warrior Princess Zoie fight cancer when you buy today.,,,,,,FALSE,,,,,,,,FALSE,,'2,,lb,,6.72,true,,,true,,,active
warrior-princess,,,,,,,,,M (3-5 yrs.),,,,,,,,'11643,176.9010243,shopify,112,deny,manual,12.99,44.99,true,true,,,,,'847942026107,https://cdn.shopify.com/s/files/1/1944/4861/products/11643_WarriorPrincess_Bodice_WEB.jpg?v=1736402678,2,"",,,,,,,,,,,,,,,,,,,,,lb,,7.06,,,,,,,
warrior-princess,,,,,,,,,L (5-7 yrs.),,,,,,,,'11644,199.5806428,shopify,0,deny,manual,12.99,44.99,true,true,,,,,'847942026114,https://cdn.shopify.com/s/files/1/1944/4861/products/11643_WarriorPrincess_Back_WEB.jpg?v=1736402678,3,"",,,,,,,,,,,,,,,,,,,,,lb,,7.44,,,,,,,
warrior-princess,,,,,,,,,XL (7-9 yrs.),,,,,,,,'11645,222.2602613,shopify,0,deny,manual,12.99,44.99,true,true,,,,,'847942026121,https://cdn.shopify.com/s/files/1/1944/4861/products/11643_WarriorPrincess_Sleeve_WEB.jpg?v=1736402678,4,"",,,,,,,,,,,,,,,,,,,,,lb,,7.81,,,,,,,
warrior-princess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/products/11643_DayDressMarker.jpg?v=1736402678,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior-princess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/products/11643_Warrior_Princess_EMO1_WEB.jpg?v=1736402679,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior-princess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/products/11643_Warrior_Princess_EMO2_WEB.jpg?v=1736402679,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior-princess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/products/11643_Warrior_Princess_EMO3_WEB.jpg?v=1736402679,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior-princess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/products/11643_Warrior_Princess_EMO4_WEB.jpg?v=1736402679,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior-princess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/products/11643_Warrior_Princess_EMO5_WEB.jpg?v=1736402679,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior-princess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/products/11643_Warrior_Princess_Main2_WEB.jpg?v=1736402679,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior-princess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/products/11643_Warrior_Princess_Main3_WEB.jpg?v=1736402679,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pirate-dress,Pirate Dress with Bandana,"<meta charset=""utf-8"">
 <style><!--
 .list{ 
 list-style-type: square; 
 color: #00adbb; }
 .text{
 color:#5C5D60;
 }
 --></style>
 <p>Grab your treasure map and let the fun begin, this fashionable pirate princess dress is perfect for exploring the seven seas in search of buried treasure!</p>
 <ul class=""list"">
 <li><span class=""text"">Velvet maroon bodice with a black designs and a black belt to match</span></li>
 <li><span class=""text"">White china silk sleeves and ruffled inset are the pirate shirt and matching maroon china silk skirt</span></li>
 <li><span class=""text"">Comes with maroon pirate bandana accented with black designss</span></li>
 <li><span class=""text"">Breathable, Silky Soft, 100% Polyester Fabrics</span></li>
 <li><span class=""text"">Additional Accessories Sold Separately</span></li>
 </ul>
 <strong><br></strong><br>
 <p style=""text-align: center;""><a href=""https://youtu.be/CuYwpLBbOSg"" target=""_blank""><img alt="""" src=""https://cdn.shopify.com/s/files/1/1944/4861/files/abouthisdressup_500x500_d04303da-b9c6-4950-afed-4589c34dae90.jpg?v=1606946900"" width=""140"" height=""140"" data-mce-selected=""1""></a></p>
 <style type=""text/css""><!--
 td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
 --></style>",Little Adventures Archived,Toys & Games > Toys > Pretend Play > Pretend Professions & Role Playing,The Traditional Princess,"action-adventure-collection, bandana, Captain, falldeal, Girl Pirate, girl-gift-guide, mates, Pirate, pirate-collection, princess-collection, princess-dress-up-collection",false,Size,S (1-3 yrs.),,,,,,,,W11655,226.977621948,shopify,0,deny,manual,23.99,38.99,true,true,,,,,'847942023663,https://cdn.shopify.com/s/files/1/1944/4861/products/11656-siz-sm-only.jpg?v=1736402680,1,"",false,,,,,,,,FALSE,,,,,,,,FALSE,,'11,,lb,,,true,,,true,,,archived
pirate-dress,,,,,,,,,M (3-5 yrs.),,,,,,,,'11656,226.977621948,shopify,0,deny,manual,23.99,38.99,true,true,,,,,'847942023670,https://cdn.shopify.com/s/files/1/1944/4861/products/11656_Pirate_Dress_Main_WEB.jpg?v=1736402680,2,"",,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
pirate-dress,,,,,,,,,L (5-7 yrs.),,,,,,,,'11657,226.977621948,shopify,0,deny,manual,23.99,38.99,true,true,,,,,'847942023687,https://cdn.shopify.com/s/files/1/1944/4861/products/11656_PirateDress_Bodice_WEB.jpg?v=1736402680,3,"",,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
pirate-dress,,,,,,,,,XL (7-9 yrs.),,,,,,,,'11658,226.977621948,shopify,0,deny,manual,23.99,38.99,true,true,,,,,'847942023694,https://cdn.shopify.com/s/files/1/1944/4861/products/11656_PirateDress_Sleeve_WEB.jpg?v=1736402680,4,"",,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
pirate-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/products/11656_PirateDress_Back_WEB.jpg?v=1736402680,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pirate-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/products/11656_Pirate_Dress_EMO2_WEB.jpg?v=1736402681,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pirate-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/products/11656_Pirate_Dress_EMO2_WEB_305776dd-3128-4b11-8098-91c6106d7992.jpg?v=1736402681,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pirate-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/products/11656_Pirate_dress_EMO3_WEB_2f396b30-2673-41ff-a43f-133e4867cc0f.jpg?v=1736402681,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pirate-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/products/11656_Pirate_Dress_EMO4_WEB.jpg?v=1736402681,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pirate-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/products/11656_Pirate_Dress_EMO5_WEB.jpg?v=1736402681,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pirate-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/products/11656_Pirate_dress_EMO3_WEB.jpg?v=1736402681,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pirate-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/products/11656_Pirate_Dress_Main3_WEB.jpg?v=1736402681,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pirate-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/products/11656_PirateDress_BackofHead_WEB.jpg?v=1736402681,13,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pirate-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/products/11656_DayDressMarker.jpg?v=1736402681,14,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
english-nanny,English Nanny,"<meta charset=""utf-8"">
<style><!--
.list{ 
 list-style-type: square; 
 color: #00adbb; }
 .text{
 color:#5C5D60;
 }
--></style>
<p>This magical English Nanny dress will have your little one ready to clean, dance, and sing the day away! They'll be nearly perfect in every way!</p>
<ul class=""list"">
<li><span class=""text"">Soft stretch white and red velvet bodice with accenting bows </span></li>
<li><span class=""text"">China silk 3/4 sleeves that are gathered at the wrists and tied off with little bows</span></li>
<li><span class=""text"">China silk skirt is super soft and non-itchy, with a beautiful merry-go-round design.</span></li>
<li><span class=""text"">Breathable, Silky Soft, 100% Polyester Fabrics</span></li>
<li><span class=""text"">Accessories Sold Separately</span></li>
</ul>
<strong><br></strong><br>
<p style=""text-align: center;""><strong><b><a href=""https://youtu.be/ZL8NX46lYtw"" target=""_blank""><img height=""140"" width=""140"" src=""https://cdn.shopify.com/s/files/1/1944/4861/files/abouthisdressup_500x500_d04303da-b9c6-4950-afed-4589c34dae90.jpg?v=1606946900"" alt="""" data-mce-selected=""1""></a>    </b></strong><a href=""https://youtu.be/iKNDVWl9utc"" target=""_blank""><strong data-mce-fragment=""1""><img src=""https://cdn.shopify.com/s/files/1/1944/4861/files/dressupinaction_500x500_5c559266-a1a7-48d2-8a95-0436de74fe14_480x480.jpg?v=1606946900"" alt="""" width=""140"" height=""140"" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/1944/4861/files/dressupinaction_500x500_5c559266-a1a7-48d2-8a95-0436de74fe14_480x480.jpg?v=1606946900"" data-mce-selected=""1""></strong></a></p>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>",Little Adventures Archived,Toys & Games > Toys > Pretend Play > Pretend Professions & Role Playing,The Traditional Princess,"English Nanny, falldeal, girl-gift-guide, julie andrews, mary, mary poppins, Nanny, poppins, princess-collection, princess-dress-up-collection",false,Size,S (1-3 Yrs.),,,,,,,,W11628,226.977621948,shopify,0,deny,manual,23.99,38.99,true,true,,,,,'847942023540,https://cdn.shopify.com/s/files/1/1944/4861/files/11629-size-sm-only.jpg?v=1736402682,1,"",false,,,,female,kids,,new,FALSE,,,,,,,,FALSE,,'5,,lb,,,true,,,true,,,archived
english-nanny,,,,,,,,,M (3-5 Yrs.),,,,,,,,W11629,226.977621948,shopify,0,deny,manual,23.99,38.99,true,true,,,,,'847942023557,https://cdn.shopify.com/s/files/1/1944/4861/products/11629_EnglishNanny_Bodice_WEB.jpg?v=1736402682,2,"",,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
english-nanny,,,,,,,,,L (5-7 Yrs.),,,,,,,,W11630,226.977621948,shopify,0,deny,manual,23.99,38.99,true,true,,,,,'847942023564,https://cdn.shopify.com/s/files/1/1944/4861/products/11629_EnglishNanny_Sleeve_WEB.jpg?v=1736402682,3,"",,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
english-nanny,,,,,,,,,XL (7-9 Yrs.),,,,,,,,W11631,226.977621948,shopify,0,deny,manual,23.99,38.99,true,true,,,,,'847942023571,https://cdn.shopify.com/s/files/1/1944/4861/products/11629_EnglishNanny_Hem_WEB.jpg?v=1736402682,4,"",,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
english-nanny,,,,,,,,,2XL (9-11 yrs.),,,,,,,,W11632,272.155422,shopify,0,deny,manual,23.99,38.99,true,true,,,,,'847942025605,https://cdn.shopify.com/s/files/1/1944/4861/products/11629_English_Nanny_EMO1_WEB.jpg?v=1736402682,5,"",,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
english-nanny,,,,,,,,,3XL (11-13 yrs.),,,,,,,,W11633,294.8350405,shopify,0,deny,manual,23.99,38.99,true,true,,,,,'847942025612,https://cdn.shopify.com/s/files/1/1944/4861/products/11629_English_Nanny_EMO2_WEB.jpg?v=1736402682,6,"",,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
english-nanny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/products/11629_English_Nanny_EMO3_WEB.jpg?v=1736402682,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
english-nanny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/products/11629_English_Nanny_EMO4_WEB.jpg?v=1736402682,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
english-nanny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/products/11629_English_Nanny_EMO5_WEB.jpg?v=1736402683,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
english-nanny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/products/11629_English_Nanny_Main2_WEB_3e87c955-8b84-465a-8a31-2352fd63d27e.jpg?v=1736402683,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pink-diva-soft-crown,Pink Diva Soft Crown,"<meta charset=""utf-8"">
<style><!--
.list{ 
 list-style-type: square; 
 color: #00adbb; }
 .text{
 color:#5C5D60;
 }
 /* Popup container - can be anything you want */
 .popup {
  position: relative;
  display: inline-block;
  cursor: pointer;
  -webkit-user-select: none;
  -moz-user-select: none;
  -ms-user-select: none;
  user-select: none;
 }
 
 /* The actual popup */
 .popup .popuptext {
  visibility: hidden;
  width: 350px;
  background-color: #fff;
  color: #5C5D60;
  text-align: center;
  border-radius: 6px;
  padding: 8px 0;
  position: absolute;
  z-index: 1;
  bottom: 125%;
  left: 50%;
  margin-left: -80px;
  border-color: #5C5D60;
  border-width: 1px;
  border-style: solid;
 }
 
 /* Popup arrow */
 .popup .popuptext::after {
  content: """";
  position: absolute;
  top: 100%;
  left: 50%;
  margin-left: -5px;
  border-width: 1px;
  border-style: solid;
  border-color: #5C5D60;
 }
 
 /* Toggle this class - hide and show the popup */
 .popup .show {
  visibility: visible;
  -webkit-animation: fadeIn 1s;
  animation: fadeIn 1s;
 }
 
 /* Add animation (fade in the popup) */
 @-webkit-keyframes fadeIn {
  from {opacity: 0;} 
  to {opacity: 1;}
 }
 
 @keyframes fadeIn {
  from {opacity: 0;}
  to {opacity:1 ;}
 }
--></style>
<p>Your little one will become royalty when they complete their princess look with this gorgeous Pink Diva Crown!</p>
<ul class=""list"">
<li><span class=""text"">One Size Fits Most</span></li>
<li><span class=""text"">Fabric crown with a soft foam center, designed for flexibility and made to last</span></li>
<li><span class=""text"">Has an elastic strap to ensure a secure fit</span></li>
<li><span class=""text"">Adorned with a pink teardrop gem in the middle</span></li>
<li><span class=""text"">Designed to coordinate with many styles of our dress ups</span></li>
</ul>
<meta charset=""utf-8""> <meta charset=""utf-8"">
<div class=""popup"" style=""color: #00adbb;"" onclick=""myFunction()"">⚠️WARNING: CHOKING HAZARD 》 <span id=""myPopup"" class=""popuptext"">⚠️WARNING: CHOKING HAZARD - For the safety of your child, size small (1-3 years) does not contain gems or other small parts. All other sizes contain small parts and are not suitable for children under 3 years <span style=""font-weight: 600; color: #00adbb;""> Ⓧ CLOSE</span></span>
</div>
<strong><br></strong><br>
<div style=""text-align: center;""><a href=""https://youtu.be/Pb6lAvJzjCY"" target=""_blank""><span><img height=""140"" width=""140"" src=""https://cdn.shopify.com/s/files/1/1944/4861/files/abouthisdressup_500x500_d04303da-b9c6-4950-afed-4589c34dae90.jpg?v=1606946900"" alt="""" data-mce-selected=""1""></span></a></div>
<script>
 // When the user clicks on div, open the popup
 function myFunction() {
  var popup = document.getElementById(""myPopup"");
  popup.classList.toggle(""show"");
 }
 </script>",Little Adventures Archived,Apparel & Accessories > Costumes & Accessories > Costume Accessories,Crowns & Tiaras,"crown, deal, diva crown pink, pink, pink princess, princess soft crown, princess-accessory-collection, princess-collection, soft crown, soft princess crown, stocking-stuffer, tiara",false,Title,Default Title,,,,,,,,'63368,27.2155422,shopify,0,deny,manual,5.99,6.99,true,true,,,,,'847942013886,https://cdn.shopify.com/s/files/1/1944/4861/products/63368_Diva_Crown_Pink_Main_WEB.jpg?v=1736402683,1,"",false,,,Toys & Games > Toys > Pretend Play,female,kids,,new,FALSE,,,,,,,,FALSE,,'19,,lb,,0.69,true,,,true,,,archived
pink-diva-soft-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/products/63368-Diva-Crown-Light-Pink-2.jpg?v=1736402683,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pink-diva-soft-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/products/63368-Diva-Crown-Light-Pink-3.jpg?v=1736402683,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pink-diva-soft-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/products/63368-Diva-Crown-Light-Pink-4.jpg?v=1736402684,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pink-diva-soft-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/products/63368-Diva-Crown-Light-Pink-5.jpg?v=1736402684,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pink-rose-princess-dress-sale-exclusive,Pink Rose Princess Dress *Sale Exclusive*,"",Little Adventures Archived,Toys & Games > Toys > Pretend Play > Pretend Professions & Role Playing,The Traditional Princess,"deal, girl-gift-guide, princess-collection, princess-dress-up-collection, Sale Specials",false,Size,S (1-3 Yrs.),,,,,,,,'11621,226.977621948,shopify,0,deny,manual,38.99,38.99,true,true,,,,,'847942023267,https://cdn.shopify.com/s/files/1/1944/4861/products/11622_Pinkn_Rose_Size_MD_Only.jpg?v=1736402684,1,"",false,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,archived
pink-rose-princess-dress-sale-exclusive,,,,,,,,,M (3-5 Yrs.),,,,,,,,'11622,226.977621948,shopify,0,deny,manual,38.99,38.99,true,true,,,,,'847942023274,https://cdn.shopify.com/s/files/1/1944/4861/products/11622_PinkRoseWarehouse_Bodice_WEB.jpg?v=1736402685,2,"",,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
pink-rose-princess-dress-sale-exclusive,,,,,,,,,L (5-7 Yrs.),,,,,,,,'11623,226.977621948,shopify,0,deny,manual,38.99,38.99,true,true,,,,,'847942023281,https://cdn.shopify.com/s/files/1/1944/4861/products/11622_PinkRoseWarehouse_WEB.jpg?v=1736402685,3,"",,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
pink-rose-princess-dress-sale-exclusive,,,,,,,,,XL (7-9 Yrs.),,,,,,,,'11624,226.977621948,shopify,0,deny,manual,38.99,38.99,true,true,,,,,'847942023298,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ice-princess-sale-exclusive,Ice Princess *Sale Exclusive*,"<p><span>***Please note - Gems are not included on Size Small Dresses***</span></p>
 <p><strong>COMFORTABLE - WASHABLE - GUARANTEED</strong> </p>",Little Adventures Archived,Toys & Games > Toys > Pretend Play > Pretend Professions & Role Playing,The Traditional Princess,"deal, girl-gift-guide, princess-collection, princess-dress-up-collection, Sale Specials",false,Size,S (1-3 yrs.),,,,,,,,'11614,226.977621948,shopify,0,deny,manual,38.99,38.99,true,true,,,,,'847942023229,https://cdn.shopify.com/s/files/1/1944/4861/products/11615_IcePrincessWarehouse_WEB.jpg?v=1736402685,1,"",false,,,,,,,,FALSE,,,,,,,,FALSE,,'100,https://cdn.shopify.com/s/files/1/1944/4861/products/11615_IcePrincessWarehouse_WEB.jpg?v=1736402685,lb,,,true,,,true,,,archived
ice-princess-sale-exclusive,,,,,,,,,M (3-5 yrs.),,,,,,,,'11615,226.977621948,shopify,0,deny,manual,38.99,38.99,true,true,,,,,'847942023236,https://cdn.shopify.com/s/files/1/1944/4861/products/11615_IcePrincessWarehouse_Bodice_WEB.jpg?v=1736402685,2,"",,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ice-princess-sale-exclusive,,,,,,,,,L (5-7 yrs.),,,,,,,,'11616,226.977621948,shopify,0,deny,manual,38.99,38.99,true,true,,,,,'847942023243,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ice-princess-sale-exclusive,,,,,,,,,XL (7-9 yrs.),,,,,,,,'11617,226.977621948,shopify,0,deny,manual,38.99,38.99,true,true,,,,,'847942023250,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rapunzel-sale-exclusive,Rapunzel,"<p>Your little princess can let their hair down in this gorgeous, comfortable Rapunzel princess dress.</p>
<ul>
<li>Soft purple velvet bodice with puffy princess sleeves</li>
<li>Features purple and pink trims that match the ""laced"" up inset</li>
<li>Two color china silk skirt decorated with a gorgegous leaf pattern</li>
<li>Breathable, Silky Soft, 100% Polyester Fabrics</li>
<li>Accessories Sold Separately</li>
</ul>","Little Adventures, LLC",Toys & Games > Toys > Pretend Play > Pretend Professions & Role Playing,The Traditional Princess,"best-sellers, flyn, flynn, flynn ryder, girl-gift-guide, larger size, princess-collection, princess-dress-up-collection, Purple, rapunzel, rapunzel cosplay, rapunzel dress, Short Sleeve, tangled, traditional-princess-collection",true,Size,S (1-3 yrs.),,,,,,,,'11607,176.9010243,shopify,44,deny,manual,45.99,45.99,true,true,,,,,'847942023182,https://cdn.shopify.com/s/files/1/1944/4861/products/11608_Rapunzel_Main_WEB_3e3b6d82-b299-40b9-bc8a-61728c90c07d.jpg?v=1736402686,1,"",false,,,,,,,,FALSE,,,,,,,,FALSE,,'1,,lb,,6.99,true,,,true,,,active
rapunzel-sale-exclusive,,,,,,,,,M (3-5 yrs.),,,,,,,,'11608,199.5806428,shopify,9988,deny,manual,45.99,45.99,true,true,,,,,'847942023199,https://cdn.shopify.com/s/files/1/1944/4861/products/11608_Rapunzel_WBG_Bodice_WEB.jpg?v=1736402687,2,"",,,,,,,,,,,,,,,,,,,,,lb,,7.17,,,,,,,
rapunzel-sale-exclusive,,,,,,,,,L (5-7 yrs.),,,,,,,,'11609,217.7243376,shopify,8456,deny,manual,45.99,45.99,true,true,,,,,'847942023205,https://cdn.shopify.com/s/files/1/1944/4861/products/11608_Rapunzel_WBG_Hem_WEB.jpg?v=1736402687,3,"",,,,,,,,,,,,,,,,,,,,,lb,,7.53,,,,,,,
rapunzel-sale-exclusive,,,,,,,,,XL (7-9 yrs.),,,,,,,,'11610,235.8680324,shopify,9997,deny,manual,45.99,45.99,true,true,,,,,'847942023212,https://cdn.shopify.com/s/files/1/1944/4861/products/11608_Rapunzel_WBG_Back_WEB.jpg?v=1736402687,4,"",,,,,,,,,,,,,,,,,,,,,lb,,7.88,,,,,,,
rapunzel-sale-exclusive,,,,,,,,,2XL (9-11 yrs.),,,,,,,,'11611,258.5476509,shopify,8,deny,manual,49.99,49.99,true,true,,,,,'847942027555,https://cdn.shopify.com/s/files/1/1944/4861/products/11608_Rapunzel_EMO2_WEB.jpg?v=1736402687,5,"",,,,,,,,,,,,,,,,,,,,,lb,,8.44,,,,,,,
rapunzel-sale-exclusive,,,,,,,,,3XL (11-13 yrs.),,,,,,,,'11612,267.6194983,shopify,8,deny,manual,49.99,49.99,true,true,,,,,'847942027562,https://cdn.shopify.com/s/files/1/1944/4861/products/11608_Rapunzel_EMO1_WEB.jpg?v=1736402687,6,"",,,,,,,,,,,,,,,,,,,,,lb,,8.67,,,,,,,
rapunzel-sale-exclusive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/products/11608-Rapunzel-IMG-5.jpg?v=1736402687,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rapunzel-sale-exclusive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/products/11608_Rapunzel_EMO3_WEB.jpg?v=1736402687,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
